label,exc_count,quest_count,ellipsis_count,uppercase_count,emoji_score,hashtag_score,tweet_score,positive_word,negative_word,interjection_count,intensifier_count,emoji_tweet_flip,noun_count,verb_count,user_mentions,uni,bi,tri,polarity,rep_letter
1,0,0,0,0,-0.9081,0.0,-0.8834,0,0,0,0,1,0,0,0,0.0,0,0,0,0
1,0,0,0,3,0.0,0.0,-0.0516,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,0.1531,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,0.1695,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,1,0,0,1,0.0,0.0,0.6369,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.0,0.0,0.5662,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.2247,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,-0.4767,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,2,0,1,0.0,0.0,-0.1531,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,-0.2263,-0.5994,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,-0.2263,-0.5106,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.1695,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.4026,0,0,0,0,0,0,0,2,0.0,0,0,0,5
1,0,0,0,0,0.0,0.0,-0.5719,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,0.0,0.431,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.7845,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,2,2,0.0,-0.2263,-0.1306,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,2,5,0.0,0.0,0.0396,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,1,0,0,1,0.0,0.0,-0.1779,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.34,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.8316,0.0,0.9369,0,0,0,0,1,0,0,1,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.5106,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,2,0.0,0.0,0.211,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,-0.2263,-0.5719,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.4404,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.6369,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.6774,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,2,0,0,0,0.0,0.0,-0.2023,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.2449,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.3182,0.0516,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,0.8758,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,3,0,0,0,0.0,0.0,0.9697,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.3612,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,0,0,0,0.0,0.0,0.6369,0,0,0,0,0,0,0,3,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.5719,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,1,0,0,0.0,0.0,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,1,0,0,0,0.0,0.0,0.4215,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,1,0,0,4,0.0,0.0,-0.2579,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,1,0,1,0.0,-0.2263,0.8663,0,0,0,0,0,0,0,0,0.0,0,0,0,8
1,1,0,0,2,0.0,0.0,-0.491,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,2,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.6124,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,-0.9081,0.0,-0.8834,0,0,0,0,1,0,0,0,0.0,0,0,0,0
1,0,0,0,3,0.0,0.0,-0.0516,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,0.1531,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,0.1695,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,1,0,0,1,0.0,0.0,0.6369,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.0,0.0,0.5662,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.2247,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,-0.4767,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,2,0,1,0.0,0.0,-0.1531,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,-0.2263,-0.5994,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,-0.2263,-0.5106,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.1695,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.4026,0,0,0,0,0,0,0,2,0.0,0,0,0,5
1,0,0,0,0,0.0,0.0,-0.5719,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,0.0,0.431,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.7845,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,2,2,0.0,-0.2263,-0.1306,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,2,5,0.0,0.0,0.0396,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,1,0,0,1,0.0,0.0,-0.1779,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.34,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.8316,0.0,0.9369,0,0,0,0,1,0,0,1,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.5106,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,2,0.0,0.0,0.211,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,-0.2263,-0.5719,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.4404,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.6369,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.6774,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,2,0,0,0,0.0,0.0,-0.2023,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.2449,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.3182,0.0516,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,0.8758,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,3,0,0,0,0.0,0.0,0.9697,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,1,0,0,0,0.0,0.0,0.6486,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,0,0,0,0.0,0.0,0.9001,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,-0.2263,-0.6124,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,1,0,0,0,0.0,0.0,0.3976,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,2,0,0,3,0.0,0.0,0.4588,0,0,0,0,0,0,0,0,0.0,0,0,0,6
1,0,0,0,0,0.0,0.0,-0.7378,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,1,0.0,0.0,-0.629,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,1,0,0,0,0.0,0.0,-0.6808,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,3,0.0,0.0,-0.6129,0,0,0,0,0,0,0,1,0.0,0,0,0,5
1,0,0,1,0,0.0,-0.2263,-0.7717,0,0,0,0,0,0,0,1,0.0,0,0,0,0
1,1,0,0,0,0.0,0.0,-0.1779,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,1,0,0,1,0.4404,-0.2263,0.6249,0,0,0,0,1,0,0,1,0.0,0,0,0,4
1,1,0,0,0,0.0,0.0,0.802,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,0,0,0,0.0,0.0,0.7841,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,1,0,1,0.0,-0.2263,0.1548,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.4927,0,0,0,0,0,0,0,2,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,-0.3626,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,-0.6249,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,0.8271,0,0,0,0,0,0,0,2,0.0,0,0,0,2
1,2,0,0,0,0.0,0.0,-0.2732,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.296,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,2,0,0,0,0.0,0.0,0.4019,0,0,0,0,0,0,0,0,0.0,0,0,0,7
1,0,0,0,2,0.0,0.0,0.9029,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,1,0,0,0.0,0.0,-0.0772,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,0.6774,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,1,0,0,8,0.7184,0.0,0.8708,0,0,0,0,1,0,0,0,0.0,0,0,0,5
1,0,0,0,8,0.0,-0.2263,-0.8091,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,-0.8702,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.872,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.505,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,2,0.0,-0.2263,0.5333,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.4588,0.0,0.4497,0,0,0,0,1,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,-0.3182,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.8225,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,0.128,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,0,0,0.0,0.0,0.6597,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,2,0,0,0,0.0,0.0,0.7574,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,1,0,1,0.0,0.0,0.5106,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,0.5423,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,1,0,1,0.0,0.0,-0.6908,0,0,0,0,0,0,0,1,0.0,0,0,0,5
1,0,0,0,1,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,1,8,0.0,-0.2263,0.9445,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,-0.2263,-0.7184,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,-0.4606,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,1,0.8402,0.0,0.7964,0,0,0,0,1,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,-0.0516,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,2,0.0,0.0,0.5095,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.4404,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.2732,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,0.5106,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,3,0.0,-0.2263,-0.1531,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,0,0,1,0.0,-0.2263,0.3919,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,3,0.7906,0.0,0.9087,0,0,0,0,1,0,0,1,0.0,0,0,0,1
1,0,0,0,7,0.0,0.0,0.8286,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,0.0,0.7065,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,2,0.0,0.0,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,-0.5106,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,1,0,0,9,0.0,0.0,0.9503,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,0,0.0,0.0,0.891,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,-0.3818,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,1,0,0,0.0,0.0,-0.1027,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.1724,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,1,0,0,0,0.0,-0.2263,-0.7096,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,2,0.0,-0.2263,-0.25,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.7783,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.9001,0.0,0.9527,0,0,0,0,1,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.4404,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,-0.2263,0.5423,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,1,0.0,0.0,0.8479,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,1,0,0,1,0.0,0.0,0.9493,0,0,0,0,0,0,0,1,0.0,0,0,0,6
1,2,0,0,0,0.0,-0.2263,0.2023,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,1,1,0,2,0.0,0.0,-0.3875,0,0,0,0,0,0,0,1,0.0,0,0,0,5
1,0,0,0,0,0.0,-0.2263,0.7424,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.4404,0.0,0.4404,0,0,0,0,1,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,0.6486,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.0,-0.2263,-0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,1,0,0.0,0.0,-0.5719,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.1695,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,1,1,0,2,0.0,0.0,-0.8174,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,4,0.0,0.0,0.9719,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,2,0,0,1,0.0,-0.2263,-0.6124,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,1,0,0,0.0,-0.2263,-0.7828,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,2,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,1,0.0,-0.2263,0.1531,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,2,0.0,0.0,0.9001,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,2,0,0,2,0.0,0.0,-0.6054,0,0,0,0,0,0,0,2,0.0,0,0,0,0
1,0,1,0,0,0.0,-0.2263,-0.4939,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,2,0,0,1,0.0,0.0,-0.3564,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,-0.2263,-0.3612,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,1,0.0,-0.2263,0.7906,0,0,0,0,0,0,0,0,0.0,0,0,0,7
1,0,0,0,0,0.0,-0.2263,0.4404,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,1,0,0,0,0.0,0.0,0.8535,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.1027,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,0,1,0.0,0.0,0.0941,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,2,0.0,-0.2263,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,3,0,0,1,0.0,0.0,-0.7003,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,1,1,0,0,0.0,0.0,0.7783,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.0,-0.2263,0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,0.3612,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,1,1,0,1,0.3612,0.0,0.857,0,0,0,0,1,0,0,1,0.0,0,0,0,6
1,0,0,0,1,0.0,0.0,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.6369,0,0,0,0,0,0,0,2,0.0,0,0,0,0
1,0,2,0,0,0.0,-0.2263,0.6249,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,0,0.0,0.0,0.3612,0,0,0,0,0,0,0,0,0.0,0,0,0,2
1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.4404,0.0,0.5859,0,0,0,0,1,0,0,0,0.0,0,0,0,2
1,0,0,0,0,0.0,-0.2263,-0.891,0,0,0,0,0,0,0,0,0.0,0,0,0,0
1,0,0,0,1,0.0,0.0,0.8008,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,0,0.0,-0.2263,-0.2263,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,-0.3612,0,0,0,0,0,0,0,1,0.0,0,0,0,0
1,0,1,0,1,0.0,-0.2263,-0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.7351,0,0,0,0,0,0,0,0,0.0,0,0,0,5
1,0,0,0,0,0.0,0.0,-0.284,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,1,0,0.0,0.0,0.7845,0,0,0,0,0,0,0,1,0.0,0,0,0,2
1,0,0,0,0,0.0,0.0,0.4404,0,0,0,0,0,0,0,1,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.0798,0,0,0,0,0,0,0,1,0.0,0,0,0,4
1,0,0,0,3,0.0,0.0,0.8555,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,0,0.0,-0.2263,-0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,0,0,0,0.0,-0.2263,-0.128,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,0.7469,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,0,2,0,0,0.0,-0.2263,0.128,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,0,0.0,0.0,0.128,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,1,0,0,0.0,-0.2263,-0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,1,0.4588,0.0,0.802,0,0,0,0,1,0,0,0,0.0,0,0,0,0
1,2,0,0,2,0.0,0.0,0.6369,0,0,0,0,0,0,0,3,0.0,0,0,0,0
1,0,0,0,1,0.0,0.0,0.8458,0,0,0,0,0,0,0,1,0.0,0,0,0,3
1,0,0,0,1,0.0,0.0,0.4767,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,1,0,1,0,0.0,0.0,0.1779,0,0,0,0,0,0,0,0,0.0,0,0,0,3
1,0,0,0,2,0.0,0.0,0.5106,0,0,0,0,0,0,0,0,0.0,0,0,0,1
1,0,0,0,0,0.0,0.0,-0.34,0,0,0,0,0,0,0,0,0.0,0,0,0,4
1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,1
